transaction_id,user_id,transaction_amount,hour_of_day,is_new_device,is_new_ip,is_foreign_country,distance_from_usual_km,is_phishing_detected,is_fraud_label
TXN_1EDA37BEE9,USR_5433,450.39,8,0,0,0,3.49,0,0
TXN_B469C87886,USR_9540,52.62,6,0,0,0,12.34,0,0
TXN_3B6AFE8EAF,USR_4407,62.21,16,0,0,0,8.82,0,0
TXN_1B2A38B0F1,USR_7272,11.97,18,0,0,0,9.34,0,0
TXN_2ACDD0FBD0,USR_9352,54.33,8,0,0,0,5.52,0,0
TXN_F85AF18592,USR_7953,63.89,20,0,0,0,3.55,0,0
TXN_40A6E86AA0,USR_3302,93.23,9,0,0,0,0.61,0,0
TXN_C431CD9CE6,USR_5662,16.84,11,0,0,0,1.69,0,0
TXN_659D69194B,USR_4817,28.66,14,0,0,0,9.33,0,0
TXN_E8A460D4FC,USR_5346,160.38,13,0,0,0,33.61,0,0
TXN_4C4F9CF242,USR_3551,407.34,11,0,0,0,21.2,0,0
TXN_3C8016A4D1,USR_5228,55.07,16,0,0,0,10.74,0,0
TXN_F8B625C4BB,USR_6852,80.94,17,0,0,0,12.78,0,0
TXN_B8044DB74E,USR_1602,28.43,0,0,0,0,0.62,0,0
TXN_532AAAAFF7,USR_5482,29.23,5,0,0,0,11.62,0,0
TXN_E7A243A7D2,USR_9535,40.36,10,1,0,0,6.23,0,0
TXN_E470483308,USR_2074,27.21,15,0,0,0,18.71,0,0
TXN_ECBB75A81A,USR_9262,22.16,12,0,0,0,1.59,0,0
TXN_20817F4B00,USR_9200,33.34,11,0,0,1,24.92,0,0
TXN_3460BA84AF,USR_4382,70.97,17,0,0,0,1.99,0,0
TXN_3596A651D2,USR_5673,46.09,12,0,1,0,19.78,0,0
TXN_17F55DD7F0,USR_9556,119.91,12,0,0,0,6.14,0,0
TXN_40C68971EB,USR_8981,168.82,15,0,0,0,44.11,0,0
TXN_2609361D0A,USR_2964,92.38,11,0,0,0,5.15,0,0
TXN_208C36D40D,USR_4036,701.04,0,0,1,1,2526.76,1,1
TXN_FEC20568C4,USR_8913,47.71,9,0,0,0,16.49,0,0
TXN_794510A9AB,USR_9275,34.48,10,0,1,0,6.93,0,0
TXN_091A9901FA,USR_8472,40.06,12,0,0,0,5.94,0,0
TXN_5DFD56DD53,USR_1497,55.4,19,0,1,0,4.69,0,0
TXN_1682EBD375,USR_7993,4236.75,3,1,0,1,4076.33,1,1
TXN_BA84B5049E,USR_1073,355.52,3,0,0,0,13.86,0,0
TXN_6AC0EAF3BE,USR_7544,41.75,7,0,0,0,18.26,0,0
TXN_B6BDBDD6CD,USR_6611,21.78,7,0,0,0,10.57,0,0
TXN_D9F1A7E128,USR_1450,14.32,15,0,0,0,23.81,0,0
TXN_8322ACB9F5,USR_2314,11.74,15,0,0,0,15.83,0,0
TXN_782F48460F,USR_6848,70.58,12,1,0,0,10.51,0,0
TXN_5BF76518C0,USR_4694,164.69,12,1,1,0,7.34,0,0
TXN_816DB1CC79,USR_2959,31.98,16,0,1,0,8.87,0,0
TXN_DEF42082F8,USR_1540,18.39,12,0,0,0,33.92,0,0
TXN_389A91304A,USR_5911,800.0,15,0,0,0,4.22,0,0
TXN_04AB9B4391,USR_1966,35.73,6,0,0,0,0.97,0,0
TXN_C89D21C254,USR_3376,34.11,13,1,0,0,40.32,0,0
TXN_48B1B50D7E,USR_3784,70.87,12,0,0,0,21.14,0,0
TXN_902796C30F,USR_3672,112.02,11,0,0,0,26.53,0,0
TXN_62DD64BBB0,USR_9008,193.91,11,0,0,0,17.65,0,0
TXN_8CD35C66AD,USR_8982,111.4,19,0,0,0,7.88,0,0
TXN_E0C8AE40C0,USR_6103,52.95,13,0,1,0,19.12,0,0
TXN_B20588E86E,USR_4343,89.43,19,0,0,0,1.45,0,0
TXN_5810AE0751,USR_7804,17.77,10,0,0,0,22.21,0,0
TXN_D818EE0755,USR_7356,51.97,13,0,0,0,47.09,0,0
TXN_F43B5BF179,USR_6362,113.86,21,0,0,0,4.18,0,0
TXN_5997AF737E,USR_7196,66.8,13,0,0,0,0.23,0,0
TXN_8D14E1BF5D,USR_1383,278.85,14,0,0,0,26.22,0,0
TXN_9BC9067244,USR_6256,114.38,9,0,0,0,2.44,0,0
TXN_AC69629716,USR_1832,137.23,13,0,0,0,13.56,0,0
TXN_CCB17CE549,USR_5834,3575.22,22,1,1,1,2723.25,0,1
TXN_68EF3832F6,USR_6008,33.37,10,0,0,0,26.21,0,0
TXN_C663CF24E1,USR_7452,31.98,18,0,0,0,30.28,0,0
TXN_9C3DDE36F0,USR_1406,19.73,12,0,0,0,3.17,0,0
TXN_C04C4D1210,USR_6813,12.98,3,0,0,0,5.86,0,0
TXN_2B972E1DFD,USR_8526,35.16,7,0,0,0,6.43,0,0
TXN_B335826B3A,USR_5237,13.6,11,0,0,0,1.71,0,0
TXN_8905A1F025,USR_6774,22.23,18,0,0,0,11.82,0,0
TXN_AF77AC2149,USR_1683,0.26,1,1,0,1,3823.52,0,1
TXN_B29472360A,USR_1495,275.63,9,0,0,0,1.83,0,0
TXN_724AE2B510,USR_6267,11.88,22,0,0,0,7.22,0,0
TXN_A2BD300C73,USR_6808,1492.55,22,1,1,1,7240.36,1,1
TXN_AB86F43A44,USR_8235,60.97,16,0,0,0,1.53,0,0
TXN_C531D34997,USR_1078,61.84,12,0,1,1,2.01,0,0
TXN_0AEFB0CCA5,USR_4048,128.06,20,1,0,0,4.12,0,0
TXN_FCD4118378,USR_4960,95.61,7,0,0,0,14.33,0,0
TXN_2AC0BDF692,USR_3771,80.93,20,0,0,0,0.78,0,0
TXN_6048C92D84,USR_2132,32.32,14,0,1,0,11.83,0,0
TXN_8C971E3FF0,USR_2738,51.12,9,0,0,0,4.46,0,0
TXN_F20991D474,USR_9095,26.17,12,0,1,0,17.87,0,0
TXN_00BCCCC1F8,USR_5493,262.05,6,0,0,0,25.57,0,0
TXN_077B546276,USR_7812,59.85,12,0,0,0,27.31,0,0
TXN_FF42351AA9,USR_8495,37.08,14,0,0,1,34.04,0,0
TXN_8E444A6408,USR_1196,116.11,20,0,0,0,6.49,0,0
TXN_15C8094DEC,USR_5632,67.91,15,0,0,0,11.55,0,0
TXN_3CA81CF025,USR_1448,48.98,9,0,0,0,10.51,0,0
TXN_BDB89C6A5A,USR_2835,46.19,19,0,0,0,6.01,0,0
TXN_B94749BA79,USR_6171,27.97,8,0,1,0,3.66,0,0
TXN_9E768F0618,USR_4944,222.36,10,0,0,1,20.65,0,0
TXN_19E2959A53,USR_4334,43.63,1,0,0,0,0.93,0,0
TXN_EC8D6793A7,USR_5445,619.46,3,1,1,0,14422.42,1,1
TXN_FB860A1A50,USR_7420,59.74,11,0,1,1,42.79,0,0
TXN_296C7312DF,USR_5018,23.49,13,0,0,0,17.75,0,0
TXN_035477887D,USR_8820,108.03,10,0,0,0,6.01,0,0
TXN_1222BB34C2,USR_8325,51.01,13,0,0,0,9.88,0,0
TXN_2931F9C7CC,USR_5902,52.57,13,0,1,0,17.5,0,0
TXN_E3C65058E2,USR_5476,139.41,13,0,0,0,8.2,0,0
TXN_F3BFDAF83B,USR_9825,2616.0,4,1,1,1,2652.52,1,1
TXN_774475A02C,USR_3070,12.41,11,0,0,0,15.73,0,0
TXN_A515EC1409,USR_4301,36.01,16,0,1,0,36.84,0,0
TXN_0C0131FD6C,USR_2218,71.72,8,0,0,0,2.17,0,0
TXN_ECF6E40A83,USR_2418,17.66,13,0,0,0,14.37,0,0
TXN_9C39EAC513,USR_7227,11.86,10,0,0,0,8.75,0,0
TXN_67D7740374,USR_1395,6.25,11,1,0,0,9.82,0,0
TXN_53BADFA823,USR_2832,361.27,12,0,0,1,27.72,0,0
TXN_5D127052DE,USR_6966,80.09,13,0,0,0,52.54,0,0
TXN_CAA16973B7,USR_8488,18.71,11,0,0,0,11.9,0,0
TXN_ECC085F0D6,USR_9370,63.2,20,0,0,0,21.51,0,0
TXN_DA7F541232,USR_1359,24.21,10,0,0,0,5.47,0,0
TXN_3813B6C3BE,USR_4683,49.97,23,0,0,0,10.32,0,0
TXN_C1C99F5F6F,USR_6523,1683.17,5,1,1,1,6331.88,1,1
TXN_D71DAD6860,USR_7047,1627.78,0,1,1,1,8039.34,1,1
TXN_F303DF8353,USR_1131,2215.71,5,1,1,1,629.63,1,1
TXN_59C71D1529,USR_8448,85.21,8,0,0,1,1.38,0,0
TXN_DA9458DD77,USR_4772,17.92,13,0,0,0,0.19,0,0
TXN_81F418D613,USR_2167,156.21,12,0,0,0,24.82,0,0
TXN_E368F508CF,USR_8058,25.1,15,0,0,0,5.43,0,0
TXN_F40215BA16,USR_6932,337.89,18,0,0,0,5.25,0,0
TXN_8987FD83EB,USR_2364,18.53,18,0,0,0,11.11,0,0
TXN_2D646C79C2,USR_7279,174.68,8,0,0,0,4.79,0,0
TXN_631F54BEAF,USR_6995,40.42,10,1,0,1,6.99,0,0
TXN_ECE92BCF82,USR_2316,237.71,15,0,0,0,7.94,0,0
TXN_17B4E2A4FD,USR_7869,37.35,14,0,0,0,2.44,0,0
TXN_F233BF3F56,USR_4936,136.74,15,0,0,0,3.67,0,0
TXN_DB7499EDB1,USR_1120,523.93,12,1,0,0,24.5,0,0
TXN_25A9FB60EE,USR_6412,35.84,16,0,0,0,39.1,0,0
TXN_F48646AE9E,USR_8640,154.25,20,0,1,0,25.71,0,0
TXN_9F49DB8FAF,USR_9433,65.76,12,0,0,0,1.49,0,0
TXN_62B0E3F6BB,USR_3357,1944.83,1,1,1,1,10435.92,1,1
TXN_511486D126,USR_7905,49.15,20,0,0,0,14.35,0,0
TXN_AD24DEA4B7,USR_4114,22.61,13,0,0,0,80.88,0,0
TXN_6C3856E26E,USR_7488,63.35,22,0,0,0,5.42,0,0
TXN_0388A86E97,USR_5566,66.55,18,1,0,0,12.74,0,0
TXN_BB8E83A22C,USR_4607,157.35,13,0,0,0,40.11,0,0
TXN_B5B6B4A512,USR_5488,34.24,10,0,0,0,22.19,0,0
TXN_AA404FE931,USR_6794,84.55,2,0,0,0,10.95,0,0
TXN_7665ACFA44,USR_3456,239.89,8,0,0,0,2.36,0,0
TXN_29FC0EB1C9,USR_3365,24.67,8,0,0,0,7.46,0,0
TXN_77B107575E,USR_8112,38.67,16,0,0,0,18.25,0,0
TXN_BE3A8CBD9C,USR_5086,9.68,7,0,0,0,19.69,0,0
TXN_F02409943B,USR_4277,40.33,14,0,0,0,0.18,0,0
TXN_8DF1C8EE51,USR_4395,19.09,16,0,0,0,11.55,0,0
TXN_5FCB1406BE,USR_4664,39.23,7,0,0,0,18.07,0,0
TXN_0DB291BB3F,USR_4781,32.44,10,0,0,0,101.09,0,0
TXN_F0863A8CB1,USR_1746,260.33,13,0,0,0,2.98,0,0
TXN_608D2EA69F,USR_4845,99.22,17,0,0,0,13.64,0,0
TXN_2AB213451F,USR_8744,18.2,16,0,0,0,11.32,0,0
TXN_6E16DD5DA5,USR_4251,46.21,13,0,0,0,2.04,0,0
TXN_9D3F2675A5,USR_8668,67.19,10,1,0,0,51.43,0,0
TXN_DFAF73BC70,USR_8883,49.44,12,0,0,0,19.71,1,0
TXN_2AEB6B6576,USR_2781,58.16,15,0,0,0,0.01,0,0
TXN_79818B72E6,USR_5021,34.33,19,0,1,0,59.1,0,0
TXN_5943D223A7,USR_9890,205.04,20,0,1,0,6.46,0,0
TXN_3F0930C71A,USR_2962,54.45,13,1,0,0,12.84,0,0
TXN_F6E9C1AF67,USR_7090,310.09,9,0,0,0,12.99,0,0
TXN_C6A54700F6,USR_7794,48.75,9,0,0,0,12.2,0,0
TXN_C89786D765,USR_6497,38.67,17,0,0,0,3.29,0,0
TXN_0179DD7DE9,USR_1667,335.66,10,0,0,0,3.91,0,0
TXN_6BB7D7916D,USR_1815,31.12,10,0,1,0,3.89,0,0
TXN_39CC4D4E90,USR_2207,83.27,9,0,1,0,5.47,0,0
TXN_B54859686F,USR_6373,528.84,8,0,0,0,1.63,0,0
TXN_B0BABE9BBA,USR_1725,43.01,7,0,0,0,22.72,1,0
TXN_10A058AAE1,USR_2444,81.68,21,0,0,0,0.43,0,0
TXN_B3CD552C6F,USR_6459,201.5,19,0,0,0,10.29,0,0
TXN_FC7C59DEE8,USR_9048,23.99,8,0,1,0,0.91,0,0
TXN_AB36637F80,USR_7764,391.56,22,0,1,0,11.18,0,0
TXN_16D7E1CEB0,USR_8564,13.17,11,1,0,0,16.99,0,0
TXN_6F21085D25,USR_8127,73.51,7,0,0,0,53.83,0,0
TXN_981A8906DF,USR_6951,28.27,10,0,0,0,23.33,0,0
TXN_E206F942AD,USR_1202,261.1,18,0,0,0,1.16,0,0
TXN_384052CD40,USR_2581,27.94,6,0,0,0,0.44,0,0
TXN_B340B27140,USR_1576,27.16,11,0,0,0,8.72,0,0
TXN_BCAE22F9A0,USR_9226,3415.66,23,0,1,0,9868.6,1,1
TXN_5BC453A303,USR_4586,128.42,8,0,0,0,8.24,0,0
TXN_29A004767E,USR_8878,18.94,13,0,1,0,9.3,0,0
TXN_7101988D3B,USR_6557,12.68,18,0,0,0,3.31,0,0
TXN_149AD377C9,USR_5008,39.75,11,0,0,0,0.67,0,0
TXN_77A82ADA47,USR_2329,9.8,20,0,0,0,1.39,0,0
TXN_C02A57597C,USR_1387,120.38,19,0,0,0,20.44,0,0
TXN_D6A268B21E,USR_7663,28.93,18,0,0,0,1.11,0,0
TXN_BE9D40CB7D,USR_6201,48.9,0,0,0,0,12.35,0,0
TXN_B0C7C7770A,USR_8601,53.7,6,0,0,0,15.06,0,0
TXN_BA79E70FF3,USR_7485,4300.46,5,0,1,1,11035.82,1,1
TXN_31817247A7,USR_6262,31.55,1,0,0,0,8.13,0,0
TXN_2720A1DFFF,USR_1478,5.02,15,0,0,0,3.96,0,0
TXN_165D760E82,USR_1684,190.94,9,0,0,0,43.74,0,0
TXN_665477EA1B,USR_4486,796.54,1,1,1,1,9192.05,1,1
TXN_01811123AD,USR_6144,116.58,11,0,0,1,19.39,0,0
TXN_2CC6936C43,USR_5352,61.09,10,1,0,0,5.81,0,0
TXN_FC9F286B37,USR_9256,10.09,22,0,0,0,9.67,0,0
TXN_2C0C482BD3,USR_9920,15.92,0,0,0,1,5.32,0,0
TXN_77E63379C7,USR_6706,13.13,7,0,0,1,12.62,0,0
TXN_79A15195E9,USR_7681,262.4,20,0,0,0,3.33,0,0
TXN_4E5F430A7C,USR_6321,122.19,10,0,0,0,2.07,0,0
TXN_23C1C905C9,USR_4138,365.45,12,0,0,1,14.22,0,0
TXN_CC755FFE5C,USR_5988,72.66,17,0,0,0,8.25,0,0
TXN_6EE9807115,USR_2230,37.16,14,0,0,0,3.16,0,0
TXN_696CF118BC,USR_1701,17.32,10,0,1,0,5.17,0,0
TXN_9B31597F20,USR_6149,66.02,18,0,0,0,50.0,0,0
TXN_C1F892F2C3,USR_9704,3290.18,22,1,1,1,1818.83,0,1
TXN_B6639A8F9A,USR_4784,1110.84,5,1,0,0,10270.96,1,1
TXN_C828C7D4F0,USR_8582,0.89,3,1,1,0,4021.6,1,1
TXN_5C26A8852B,USR_1239,52.67,11,0,0,0,31.43,0,0
TXN_1A234B7DC1,USR_3944,86.98,15,0,0,0,4.05,0,0
TXN_EAF02E8FEA,USR_8008,145.75,6,1,0,0,32.16,0,0
TXN_D2A4B9A974,USR_4334,126.61,14,0,0,1,28.65,0,0
TXN_75E8DBDBC9,USR_3225,43.66,7,0,0,0,0.47,0,0
TXN_D4C2D0DCD0,USR_5122,9.63,17,0,0,0,7.58,0,0
TXN_4FAA608836,USR_2487,1321.71,22,1,1,1,8983.03,1,1
TXN_991A9C28B1,USR_8552,230.12,20,0,0,0,2.99,0,0
TXN_1F5E46C858,USR_2657,34.07,21,1,0,1,33.43,0,0
TXN_5D6A970E2E,USR_7475,30.21,20,0,0,0,4.99,0,0
TXN_48395FFE73,USR_3200,27.82,13,0,0,0,75.99,0,0
TXN_CBA05F3D7A,USR_9709,2081.84,1,1,1,1,1493.3,1,1
TXN_D3B167BABE,USR_7906,117.04,16,0,0,0,82.02,0,0
TXN_AEE31B80F9,USR_9262,23.94,10,0,0,0,7.93,1,0
TXN_B125CAA180,USR_3808,212.38,9,0,0,0,6.16,0,0
TXN_B80FBC36C4,USR_7881,157.34,11,0,1,0,10.82,0,0
TXN_2332051E34,USR_2587,1012.88,5,1,1,1,13518.48,1,1
TXN_6274F3D6C3,USR_4723,16.57,12,0,0,0,31.22,0,0
TXN_93E220D522,USR_1540,123.54,19,0,0,1,1.19,0,0
TXN_F824109E87,USR_5090,141.61,7,0,0,1,36.33,0,0
TXN_11E210D9C8,USR_4815,62.36,13,0,0,0,5.37,0,0
TXN_81BAEEAD7F,USR_7227,24.96,9,0,0,0,22.27,0,0
TXN_4D551D433B,USR_9270,4546.19,3,1,1,1,1703.96,1,1
TXN_3220DDF83C,USR_1333,119.32,21,0,0,0,20.36,0,0
TXN_04FC452F3D,USR_7211,104.37,23,0,0,0,68.23,0,0
TXN_1E611D6C7F,USR_5383,17.9,12,0,0,0,1.21,0,0
TXN_6ACF2284AB,USR_8577,67.75,20,0,1,0,7.91,0,0
TXN_B7FEF19027,USR_1143,4024.8,4,1,1,1,7835.82,1,1
TXN_394E551FB6,USR_5618,195.95,17,0,0,0,66.65,0,0
TXN_5A148210DF,USR_5968,69.63,8,0,0,0,1.8,0,0
TXN_43EEAEA2DD,USR_9264,4283.72,2,1,1,1,10808.36,1,1
TXN_450C6BADEB,USR_8057,241.92,6,0,0,0,7.97,0,0
TXN_467DD1D27E,USR_5482,3.44,18,1,0,0,25.37,0,0
TXN_E243051691,USR_7716,17.89,7,0,1,0,25.39,0,0
TXN_68BBAB6B82,USR_1675,4805.83,2,0,1,1,10462.41,1,1
TXN_1346C014D0,USR_8520,2889.01,5,1,0,1,10474.65,1,1
TXN_B2A38D347E,USR_8843,8.66,14,0,0,1,10.37,0,0
TXN_96BF050B2E,USR_9824,16.79,6,0,0,0,21.27,0,0
TXN_DF12F57CF6,USR_9356,294.69,18,0,0,0,1.26,0,0
TXN_E8BD9BC2B0,USR_1573,168.57,17,0,0,0,17.94,0,0
TXN_918F4E76AD,USR_7084,7.07,11,0,0,0,3.2,0,0
TXN_8A327CD186,USR_1295,8.36,18,0,0,0,1.6,0,0
TXN_A4C0B07BD5,USR_6645,17.44,16,0,0,0,4.78,0,0
TXN_FB87C686D2,USR_2803,112.55,10,0,0,0,10.7,0,0
TXN_9F561EB4E3,USR_2075,4082.76,5,1,1,1,13735.7,1,1
TXN_1A90A9E3A3,USR_9491,869.82,3,1,1,1,3820.41,1,1
TXN_E80BFA46CE,USR_1470,26.18,9,0,0,1,7.47,0,0
TXN_49A3034AFB,USR_1942,63.17,18,0,0,0,4.62,0,0
TXN_DDCB45E142,USR_2201,88.73,14,0,0,1,14.55,0,0
TXN_052F01C90A,USR_4611,27.44,12,0,0,0,34.09,0,0
TXN_B8E4600A38,USR_7231,0.51,4,1,1,1,4585.81,1,1
TXN_5B223014C3,USR_3520,69.9,13,0,0,0,6.59,0,0
TXN_A39F9C9540,USR_7101,3111.33,4,1,0,1,4531.66,0,1
TXN_729C691316,USR_9127,57.18,13,0,0,0,51.94,0,0
TXN_3352EA0CB1,USR_9490,26.49,20,0,0,0,9.41,0,0
TXN_62832C3103,USR_6715,132.86,9,0,0,0,52.53,0,0
TXN_40AF6274DE,USR_1830,26.09,10,0,0,0,2.9,0,0
TXN_18C1E6DFF8,USR_6766,405.23,14,0,0,0,23.82,0,0
TXN_8243D2AD89,USR_7033,53.87,12,0,0,0,3.39,0,0
TXN_C43CC8F856,USR_8280,7.23,7,1,0,1,7.94,0,0
TXN_57165AF945,USR_2019,19.0,20,0,0,0,16.9,0,0
TXN_F2AF8B9940,USR_9103,800.0,21,0,0,0,1.64,0,0
TXN_D82ABF71E1,USR_3716,48.45,16,0,1,0,10.84,0,0
TXN_9A3AACC500,USR_1992,85.69,10,0,0,0,3.48,0,0
TXN_6D0A234730,USR_3934,266.84,9,0,0,0,26.64,0,0
TXN_C3C16CAC07,USR_7800,43.88,16,0,0,0,0.63,0,0
TXN_A6177C821F,USR_8036,2157.21,4,1,1,0,5765.58,1,1
TXN_2DE889388C,USR_2523,11.01,11,0,0,0,5.19,0,0
TXN_0232A6795C,USR_3160,270.06,12,0,0,0,6.16,0,0
TXN_1980B9701A,USR_6420,153.82,3,0,0,0,12.7,0,0
TXN_A15848E4EC,USR_5456,76.71,22,0,0,0,52.94,0,0
TXN_38E8549BFC,USR_6587,15.96,17,0,0,0,3.31,0,0
TXN_34799838D3,USR_5212,356.23,16,0,0,0,1.27,0,0
TXN_58B575AE67,USR_7841,351.19,14,0,0,0,26.15,0,0
TXN_BBF6ECB5BE,USR_6856,69.26,18,0,0,0,25.19,0,0
TXN_FDF9BC5411,USR_8809,158.96,11,0,0,0,6.42,0,0
TXN_764D09C5C2,USR_7843,18.23,14,0,0,0,4.58,0,0
TXN_34BA9A1A63,USR_3283,5.55,19,1,0,0,22.82,0,0
TXN_057CF121D3,USR_7364,71.73,6,0,0,0,36.85,0,0
TXN_73D419AA29,USR_2567,3468.2,0,1,1,1,9951.2,1,1
TXN_FD970F91BF,USR_3485,67.09,11,1,0,0,17.11,0,0
TXN_C555FA4D6F,USR_1164,97.73,8,0,0,0,16.11,0,0
TXN_AC621AB2C3,USR_1034,24.45,7,0,0,0,19.33,0,0
TXN_4D8AC2B83A,USR_2203,80.61,7,0,0,0,3.69,0,0
TXN_A61D46D548,USR_4201,37.7,9,0,0,0,10.5,0,0
TXN_0EE2615473,USR_8658,43.23,17,0,0,0,13.33,0,0
TXN_9CBBA42DAD,USR_2750,43.05,9,0,0,0,0.1,0,0
TXN_0B282CDA40,USR_6209,65.35,18,0,1,0,14.38,0,0
TXN_7E5CE221F3,USR_3116,33.22,8,0,0,0,5.87,0,0
TXN_7AE8B03022,USR_4273,68.48,15,0,0,0,3.18,0,0
TXN_565F51C40D,USR_6044,51.81,23,0,0,0,30.87,0,0
TXN_813B8A70CF,USR_8750,47.01,14,0,0,0,3.97,0,0
TXN_4AD71C1DE7,USR_1294,43.12,8,0,1,0,10.2,0,0
TXN_1CDC9A1CB6,USR_5146,0.18,4,1,1,1,2718.9,1,1
TXN_30DF51538B,USR_5892,20.14,6,0,0,0,0.62,0,0
TXN_AAB39E3FEA,USR_3838,47.04,3,0,0,0,0.69,0,0
TXN_EE01AFACD9,USR_9865,441.57,12,0,0,1,0.39,0,0
TXN_DC18EF4FCA,USR_4102,147.17,13,0,0,0,1.98,0,0
TXN_5D56F01440,USR_1463,38.45,8,0,0,0,19.12,0,0
TXN_B8288ACFDF,USR_6807,23.11,9,0,0,0,11.07,0,0
TXN_154BB38C2C,USR_8041,133.13,7,1,0,0,33.11,0,0
TXN_8BE1C4AB4D,USR_7875,50.33,11,0,0,0,29.61,0,0
TXN_C2292B4543,USR_5946,40.03,12,0,0,0,12.1,0,0
TXN_DC29551EE6,USR_7710,59.67,11,0,0,1,6.02,0,0
TXN_1BF5B86266,USR_8971,224.16,11,0,0,0,1.43,0,0
TXN_032BAE4C1C,USR_9454,52.14,8,1,0,0,2.75,0,0
TXN_3F8C6B6658,USR_9379,10.86,8,0,0,0,1.25,0,0
TXN_70A94F3874,USR_6452,32.62,20,0,0,0,11.16,0,0
TXN_82D76D44DF,USR_4058,8.96,6,0,0,0,32.25,0,0
TXN_A731F4BEBC,USR_6697,32.69,20,0,0,0,16.85,0,0
TXN_DD72BDABA3,USR_3979,93.59,12,0,0,0,38.03,0,0
TXN_2DB1F0824E,USR_3231,41.75,10,0,0,1,4.09,0,0
TXN_062B51D77A,USR_3349,27.36,6,0,0,0,1.24,0,0
TXN_314B8CB8FB,USR_4648,8.24,11,0,0,0,24.35,0,0
TXN_FE00A4D168,USR_1378,59.61,10,1,0,0,13.41,0,0
TXN_FCD5AFEDF1,USR_6320,213.64,12,0,0,0,63.34,0,0
TXN_243BDC74A2,USR_3589,18.31,15,0,0,0,13.61,0,0
TXN_A799ACA43C,USR_8056,55.89,14,0,1,0,3.0,0,0
TXN_9ECC54E113,USR_3087,31.31,9,0,0,1,9.35,0,0
TXN_50ED130794,USR_1436,47.38,7,0,0,0,22.67,0,0
TXN_BA9AE39564,USR_7085,264.7,9,0,0,0,22.73,0,0
TXN_084B1B1360,USR_5861,24.31,14,0,0,0,7.64,0,0
TXN_63785DC2C9,USR_4039,14.45,19,0,0,1,0.77,0,0
TXN_B12ABEE901,USR_6430,19.58,19,0,0,0,28.19,0,0
TXN_1687922C59,USR_5237,79.81,12,0,0,1,15.43,0,0
TXN_160B0CF526,USR_6903,9.7,11,0,0,1,41.34,0,0
TXN_3E3E574277,USR_4489,29.49,4,0,0,0,26.72,0,0
TXN_FB5B17E85E,USR_2333,437.6,20,0,0,0,4.56,0,0
TXN_308C835101,USR_3782,90.17,12,0,0,0,17.9,0,0
TXN_D99142C8F5,USR_3486,11.7,5,1,0,0,6.07,0,0
TXN_3C7DA0A7CC,USR_7914,973.87,0,1,1,1,3641.68,1,1
TXN_5354C3BF7B,USR_5553,15.78,15,0,0,0,9.12,0,0
TXN_6D8953F841,USR_8232,992.0,23,1,1,1,5256.7,1,1
TXN_CE5743DDDA,USR_8827,33.91,18,0,0,0,0.56,0,0
TXN_E039045188,USR_4667,115.2,20,1,0,0,18.56,0,0
TXN_39D0933675,USR_5703,51.66,7,0,0,1,7.17,0,0
TXN_90CBFFE23A,USR_3147,113.85,17,0,0,0,4.14,0,0
TXN_1CC29F0D73,USR_2177,10.69,12,0,0,0,18.85,0,0
TXN_D73A340913,USR_5091,62.59,14,0,0,0,6.97,0,0
TXN_783F7A5DC0,USR_3151,58.17,19,0,0,0,4.88,0,0
TXN_2225798E08,USR_6594,150.6,7,0,0,0,8.33,1,0
TXN_B5F1307C38,USR_6560,3873.08,22,1,1,1,10497.98,1,1
TXN_86B2D34BD0,USR_1419,35.8,9,0,0,0,9.58,0,0
TXN_9CF19E4171,USR_2683,18.69,22,0,0,0,3.89,0,0
TXN_8B57DD823A,USR_8529,135.95,11,0,0,0,27.12,0,0
TXN_72E8E91218,USR_3584,4686.01,1,1,1,1,3003.51,0,1
TXN_37381F81FD,USR_3717,2887.7,5,1,0,1,9898.88,1,1
TXN_A942992B34,USR_5211,120.28,22,0,0,0,13.25,0,0
TXN_1DAD07EDE5,USR_8875,14.06,11,0,0,0,59.07,0,0
TXN_2B6663C0F0,USR_6489,29.16,8,0,0,0,0.71,0,0
TXN_11839F0CA2,USR_1591,64.53,10,0,0,0,13.42,0,0
TXN_0A76880A91,USR_1298,64.73,7,0,0,0,24.26,0,0
TXN_4E903B6719,USR_4954,136.93,6,0,1,0,6.34,0,0
TXN_44594E9FE4,USR_6760,393.48,11,0,0,0,17.8,0,0
TXN_2162D045DF,USR_3163,78.5,20,0,0,0,11.24,0,0
TXN_D0F7DD1C65,USR_7174,74.85,8,0,0,0,2.93,0,0
TXN_7D45D39A0B,USR_4754,110.27,8,0,0,0,6.74,0,0
TXN_8476AB0469,USR_4479,50.94,12,0,0,0,17.05,0,0
TXN_6954AA1A49,USR_1382,156.02,12,0,1,1,40.74,0,0
TXN_314A5DE6FB,USR_9166,108.38,14,0,1,0,16.51,0,0
TXN_49E9792BF6,USR_5835,198.04,9,0,0,0,37.87,0,0
TXN_E709061EAE,USR_9664,43.58,14,1,0,0,0.88,0,0
TXN_B6A161DB7D,USR_9281,41.18,9,0,0,0,8.7,0,0
TXN_F4E4E7C23D,USR_8190,167.11,9,0,0,0,12.0,0,0
TXN_2C4121A6C4,USR_9549,65.58,7,0,0,0,1.57,0,0
TXN_B64A2C0FBB,USR_2646,133.82,15,0,0,0,9.01,1,0
TXN_1D24A37562,USR_5491,4201.36,3,0,1,1,2028.68,1,1
